id,instance,goal,result,duration,verdict,corr_result
381,aba_500_0.3_5_5_8.aba,s455,NO,1.09,inc,YES
382,aba_100_0.3_10_5_2.aba,s14,NO,0.24,corr,NO
383,aba_2000_0.3_5_5_8.aba,s1235,NO,4.86,corr,NO
384,aba_5000_0.1_10_5_2.aba,s1824,NO,99.16,inc,YES
385,aba_500_0.1_10_5_3.aba,s281,NO,3.01,corr,NO
386,aba_2000_0.3_5_10_2.aba,s471,NO,7.9,inc,YES
387,aba_100_0.1_10_10_0.aba,s96,NO,0.38,inc,YES
388,aba_5000_0.3_5_10_7.aba,s728,NO,21.61,inc,YES
389,aba_2000_0.3_10_10_6.aba,s1247,NO,34.35,corr,NO
390,aba_500_0.3_5_10_3.aba,s239,NO,1.09,inc,YES
391,aba_100_0.1_5_10_5.aba,s4,YES,0.44,corr,YES
392,aba_5000_0.1_10_5_6.aba,s4443,NO,140.73,inc,YES
393,aba_100_0.3_10_5_8.aba,s10,NO,0.43,corr,NO
394,aba_5000_0.1_10_5_3.aba,s2070,NO,146.81,inc,YES
395,aba_25_0.3_5_10_7.aba,s8,YES,0.19,corr,YES
396,aba_5000_0.3_10_10_8.aba,s1474,NO,135.62,corr,NO
397,aba_500_0.1_5_10_7.aba,s42,NO,1.03,inc,YES
398,aba_500_0.3_10_10_3.aba,s53,NO,2.35,corr,NO
399,aba_500_0.1_5_10_6.aba,s6,NO,0.98,inc,YES
400,aba_2000_0.1_5_10_9.aba,s74,NO,9.42,inc,YES
